provisional_id,normalized_entropy,normalized_entropy_s,Folding Energy,3' Overhang Bot,3' Overhang Top,miRDeep2_score,mirDeep_sensitivity,sensitivity_uncertainty,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
NT_033777.3_42535,0.0337698445635103,0.5430537688702755,-24.5,2,2,3681.1,53.0,6.0,7211,6761,0,450,yes,True,23,True,23,60,Confident
NT_033778.4_18480,0.0292234554588467,0.1838086790011523,-22.9,1,1,24461.6,53.0,6.0,47973,45873,9,2091,yes,True,21,True,21,67,Confident
NT_033778.4_18535,0.0246116918553414,0.1503282681535714,-24.8,2,2,2110021.1,53.0,6.0,4138707,4124569,1,14137,yes,True,22,True,22,59,Confident
NT_033778.4_18813,0.021256847838848,0.0102511858482042,-26.6,2,2,203868.6,53.0,6.0,399871,379656,1,20214,yes,True,22,True,23,61,Confident
NT_033778.4_18867,0.0131489775982061,0.0133608506922349,-20.0,2,2,24156516.7,53.0,6.0,47381959,47146452,0,235507,yes,True,23,True,19,60,Confident
NT_033778.4_18868,0.0131489775982061,0.999999999726928,-8.9,2,1,-32.0,0.18,0.0,47146452,47146452,0,0,no,True,23,True,23,51,Confident
NT_033778.4_19053,0.333580390432669,0.0,-21.5,2,2,56.0,53.0,6.0,102,82,0,20,yes,True,22,False,22,72,Confident
NT_033778.4_19084,0.0098882298661764,0.2470882343795006,-16.9,0,2,1230629.9,53.0,6.0,2413820,2393586,12,20222,yes,True,24,True,21,61,Confident
NT_033778.4_20203,0.0422932325999378,,-8.0,2,1,-6.8,16.0,4.0,952,952,0,0,yes,True,22,True,27,64,Confident
NT_033778.4_20777,0.0422932325999378,0.3372900663284749,-21.6,2,2,505.0,53.0,6.0,984,952,0,32,yes,True,22,True,22,58,Confident
NT_033778.4_23677,0.2243453793578196,0.3952711697012587,-19.0,2,3,76391.6,53.0,6.0,149833,147738,59,2036,yes,True,24,True,22,66,Confident
NT_033778.4_23688,0.1257491543142725,0.3365547440348035,-25.3,0,1,5.3,54.0,6.0,84286,83842,120,324,yes,True,21,True,20,64,Confident
NT_033778.4_23778,0.0352178163034257,0.1549710446346621,-14.3,1,5,100648.1,53.0,6.0,197418,190318,0,7100,no,True,21,False,22,57,Confident
NT_033778.4_23789,0.0140993753168094,0.2357678672542381,-23.7,2,2,1082303.6,53.0,6.0,2122884,1613882,494,508508,yes,True,23,False,23,67,Confident
NT_033778.4_23792,0.2818418393401919,0.295176719535718,-24.2,1,1,328221.0,53.0,6.0,643791,508340,2,135449,yes,False,23,False,20,66,Confident
NT_033778.4_23828,0.0122067234887055,0.0439033715328582,-21.8,2,0,3331196.0,53.0,6.0,6533989,6524320,0,9669,yes,True,22,True,22,61,Confident
NT_033778.4_23864,0.0218851530041207,0.9182958337659504,-12.5,1,2,492199.5,53.0,6.0,965436,965435,0,1,no,True,21,True,22,55,Confident
NT_033778.4_23875,0.0338450436658239,0.0529887717095711,-19.3,0,2,2747.2,53.0,6.0,5381,2979,2,2400,yes,True,22,False,20,59,Confident
NT_033778.4_23948,0.0569951646017626,0.2070397160740193,-19.9,0,2,3.8,52.0,6.0,9838,8887,0,951,yes,True,20,True,23,58,Confident
NT_033778.4_24112,0.0668675181257585,0.0,-26.0,2,2,328.8,53.0,6.0,637,629,0,8,yes,True,22,True,22,66,Confident
NT_033778.4_24114,0.0667796408085132,0.0,-17.7,2,2,326.0,53.0,6.0,632,630,0,2,yes,True,22,True,22,62,Confident
NT_033778.4_24116,0.0665175014962343,,-20.6,2,2,4.0,55.0,6.0,633,633,0,0,yes,True,22,True,22,63,Confident
NT_033778.4_24117,0.0282969318246786,0.3451173146564139,-21.7,2,2,374.7,53.0,6.0,730,699,0,31,yes,True,23,False,22,60,Confident
NT_033778.4_24120,0.3290413565140513,0.9774178172396326,-14.4,0,2,3.7,52.0,6.0,156,149,0,7,yes,True,20,False,22,55,Confident
NT_033778.4_24124,0.0,0.0,-19.3,2,2,4.9,55.0,6.0,366,366,0,0,yes,True,21,True,21,55,Confident
NT_033778.4_24126,0.1720369490645747,0.0,-14.3,1,2,18.9,53.0,6.0,43,39,0,4,no,True,21,True,22,58,Confident
NT_033778.4_24164,0.0349588654172198,0.1970992277705965,-27.4,2,2,67622.2,53.0,6.0,132630,132193,0,437,yes,True,22,True,22,60,Confident
NT_033778.4_24166,0.0520550020517139,0.0297418350866624,-12.9,1,3,1.6,60.0,5.0,74701,69219,0,5482,yes,True,21,True,23,58,Confident
NT_033778.4_24168,0.0258974278063001,0.021677717726182,-18.4,1,1,33777.3,53.0,6.0,66247,64835,0,1412,yes,True,21,True,21,59,Confident
NT_033778.4_24170,0.1079052964424556,0.1785609888744023,-18.7,2,2,5202.8,53.0,6.0,10208,5999,0,4209,no,True,21,True,22,60,Confident
NT_033778.4_24174,0.0329997784338911,0.0,-14.2,2,2,7873.5,53.0,6.0,15440,15428,0,12,yes,True,22,True,22,62,Confident
NT_033778.4_24175,0.0681135653934565,0.2163969321627256,-14.9,0,1,224.6,53.0,6.0,434,405,0,29,yes,True,21,True,20,57,Confident
NT_033779.5_10062,0.0351166867402676,0.22216906108503,-22.2,4,4,4.6,55.0,6.0,21479,18678,0,2801,yes,True,22,True,22,62,Confident
NT_033779.5_10063,0.0215140243712949,,-12.6,2,2,-1.0,20.0,6.0,6902,6902,0,0,no,True,18,True,19,47,Confident
NT_033779.5_10065,0.0703586923280005,0.2055223412590468,-18.5,0,2,4.4,55.0,6.0,3408,1535,0,1873,yes,True,21,False,25,58,Confident
NT_033779.5_10068,0.223298608264785,0.1426237067654376,-15.0,4,3,6238.9,53.0,6.0,12233,9597,1,2635,yes,True,23,True,23,62,Confident
NT_033779.5_10070,0.3028619918083878,0.6621835301299116,-19.9,1,4,10528.5,53.0,6.0,20644,18542,0,2102,yes,True,21,True,18,58,Confident
NT_033779.5_10086,0.012660072220731,0.0214994699267414,-31.7,1,3,277576.7,53.0,6.0,544446,536746,0,7700,yes,True,23,True,21,60,Confident
NT_033779.5_10093,0.0229994225423104,0.0221835087256507,-25.9,2,2,337081.6,53.0,6.0,661162,617201,0,43961,yes,True,23,True,23,62,Confident
NT_033779.5_10095,0.0418881085122506,,-6.1,2,1,0.1,53.0,5.0,267205,267205,0,0,no,True,24,False,23,59,Confident
NT_033779.5_10096,0.0418881085122506,0.1278598502336814,-23.1,1,1,182184.0,53.0,6.0,357339,267205,0,90134,yes,True,24,False,22,60,Confident
NT_033779.5_10372,0.010972479023716,0.1413404451588484,-18.8,1,0,3.1,52.0,6.0,1170205,1170147,53,5,yes,True,19,True,20,69,Confident
NT_033779.5_10373,0.0353199019836424,0.0505308115021998,-28.8,1,0,2650.0,53.0,6.0,5189,3281,0,1908,yes,True,21,False,20,58,Confident
NT_033779.5_10375,0.2369496764306632,0.1480180594381893,-22.2,2,1,7891.7,53.0,6.0,15471,13700,0,1771,yes,True,23,True,22,63,Confident
NT_033779.5_10376,0.2369496764306632,,-7.0,1,2,-19.3,0.18,0.0,13700,13700,0,0,no,True,23,True,23,65,Confident
NT_033779.5_10377,0.0283847772455851,0.9709505941661296,-6.1,1,1,-36.1,0.18,0.0,500501,500483,18,0,no,True,23,True,21,84,Confident
NT_033779.5_10378,0.0283847772455851,0.1061654958427047,-22.1,2,2,256512.6,53.0,6.0,503132,500483,0,2649,yes,True,23,True,22,63,Confident
NT_033779.5_10453,0.0163832363075428,0.223318237792546,-21.0,0,2,4.9,55.0,6.0,1325574,1321984,0,3590,yes,True,20,True,23,54,Confident
NT_033779.5_10464,0.0551920975107342,0.0427027280528018,-18.0,2,2,89666.5,53.0,6.0,175872,169058,0,6814,yes,True,22,False,22,61,Confident
NT_033779.5_10466,0.0111916350594925,0.020178112682492,-22.6,2,1,1766238.3,53.0,6.0,3464394,3451097,0,13297,yes,True,21,True,22,60,Confident
NT_033779.5_10468,0.0342905567319041,0.2424555149374159,-16.5,1,1,119318.4,53.0,6.0,234034,224799,1,9234,yes,True,21,True,21,60,Confident
NT_033779.5_10941,0.008660972872813,0.2496542554687443,-22.2,0,1,4.8,55.0,6.0,19492570,19491993,0,577,yes,True,20,True,21,58,Confident
NT_033779.5_10943,0.0404588570945064,0.0043046860655248,-25.5,2,3,281081.4,53.0,6.0,551321,537598,0,13723,yes,True,22,True,19,60,Confident
NT_033779.5_12115,0.054176705056292,0.0683134534519283,-20.4,2,2,7573.1,53.0,6.0,14847,10850,38,3959,yes,True,23,False,22,64,Confident
NT_033779.5_12297,0.1146035477056352,0.1582874613910397,-27.3,2,1,1.6,60.0,5.0,223,167,0,56,no,True,21,True,22,57,Confident
NT_033779.5_12394,0.0206748884774133,0.0294615297487438,-17.9,2,1,851659.9,53.0,6.0,1670487,1670479,0,8,yes,True,20,True,19,55,Confident
NT_033779.5_12476,0.1648758306867281,0.0736921894729646,-28.4,1,1,21326.3,53.0,6.0,41822,39316,18,2488,yes,True,23,True,22,71,Confident
NT_033779.5_12529,0.0153416398077875,0.0439547940615621,-23.7,1,2,4.8,55.0,6.0,1264603,1259816,0,4787,yes,True,22,False,21,62,Confident
NT_033779.5_12558,0.582701075754899,0.3533593347328823,-32.7,2,2,60.1,53.0,6.0,109,95,0,14,yes,True,23,True,21,77,Confident
NT_033779.5_12585,0.0,,-21.9,2,2,4.3,55.0,6.0,80,80,0,0,yes,True,24,True,22,64,Confident
NT_033779.5_12650,0.0705901638758413,0.0647422102290554,-18.5,0,1,3.5,52.0,6.0,31039,30418,0,621,yes,True,21,True,23,62,Confident
NT_033779.5_12748,0.236653791068081,0.1688172059322841,-29.1,1,3,1115406.7,53.0,6.0,2187813,2158347,0,29466,yes,True,24,True,20,60,Confident
NT_033779.5_12750,0.2431641832926005,0.2058974924610604,-29.5,2,0,1105306.6,53.0,6.0,2168002,2165176,0,2826,yes,True,24,True,22,66,Confident
NT_033779.5_12752,0.0206989740101064,0.0822986275207035,-21.5,2,1,833794.4,53.0,6.0,1635443,1635094,107,242,yes,True,20,True,19,61,Confident
NT_033779.5_9859,0.0284826444300669,0.0809470156396344,-24.0,1,2,917354.2,53.0,6.0,1799343,1795883,0,3460,yes,True,21,True,24,61,Confident
NT_037436.4_24531,0.0120147792336782,0.0625535883174589,-21.7,2,2,2371318.3,53.0,6.0,4651235,4454745,0,196490,yes,True,23,True,23,60,Confident
NT_037436.4_24662,0.0260978861085823,0.0811125231076174,-29.4,2,2,702600.5,53.0,6.0,1378112,1349114,35,28963,yes,True,22,True,22,65,Confident
NT_037436.4_24664,0.0182410492641574,0.0,-16.4,1,3,769.0,53.0,6.0,1512,1480,0,32,no,True,22,True,19,60,Confident
NT_037436.4_24832,0.2460225779317925,0.9999999997114608,-14.3,3,1,24.4,53.0,6.0,53,49,0,4,no,True,22,True,23,68,Confident
NT_037436.4_24862,0.0133039032508917,0.0749143459761793,-19.3,2,2,112163.2,53.0,6.0,219996,219108,0,888,yes,True,24,False,22,63,Confident
NT_037436.4_24947,0.0112265574492041,0.023698428482663,-27.6,2,2,582284.2,53.0,6.0,1142117,979590,0,162527,yes,True,22,True,22,60,Confident
NT_037436.4_24949,0.0102720640538602,0.0236985549317209,-27.7,2,2,12647887.6,53.0,6.0,24808278,24645751,1,162526,yes,True,22,True,22,59,Confident
NT_037436.4_24960,0.0359625297429177,0.1406489117951809,-24.6,2,3,176139.3,53.0,6.0,345481,344008,1285,188,yes,True,22,True,22,66,Confident
NT_037436.4_24983,0.0150891225721518,0.5893552682670078,-26.5,2,2,1550896.2,53.0,6.0,3042010,3041393,55,562,yes,True,21,True,26,88,Confident
NT_037436.4_25182,0.0134464379121714,0.0738078476712608,-23.6,2,2,52374.6,53.0,6.0,102723,102101,0,622,yes,True,23,True,22,62,Confident
NT_037436.4_25238,0.0338470255048295,0.1307287583559359,-27.4,2,2,35585.5,53.0,6.0,69791,68445,59,1287,yes,True,23,True,22,64,Confident
NT_037436.4_25272,0.0177457939237984,0.2438425474564775,-22.3,1,2,1356465.1,53.0,6.0,2660640,2313705,0,346935,yes,True,22,True,21,60,Confident
NT_037436.4_25278,0.0030285649565624,0.2389440879939184,-19.9,3,2,710862.0,53.0,6.0,1394318,1388075,809,5434,yes,True,21,False,22,61,Confident
NT_037436.4_25385,0.2140997538301822,0.3744730493328207,-17.2,1,1,133312.1,53.0,6.0,261486,202861,323,58302,yes,False,22,True,20,76,Confident
NT_037436.4_25451,0.065036698133555,,-30.1,2,3,5.1,54.0,6.0,255,255,0,0,yes,True,22,True,23,62,Confident
NT_037436.4_29781,0.0415093669925761,,-15.1,2,5,-7.4,18.0,4.0,166851,166851,0,0,no,True,21,True,20,80,Confident
NT_037436.4_29782,0.0415093669925761,0.3094849210154672,-26.9,1,0,98405.2,53.0,6.0,193010,166851,24,26135,yes,True,21,True,20,72,Confident
NT_037436.4_29901,0.012303444890506,0.1066609133288909,-27.1,2,1,4.9,55.0,6.0,761870,761203,0,667,yes,True,21,False,22,61,Confident
NT_037436.4_29902,0.012303444890506,0.0,-21.3,5,6,-1.4,2.0,3.0,761205,761203,2,0,no,True,21,False,23,80,Confident
NT_037436.4_30129,0.0287217475105531,0.1828586076517812,-20.3,1,3,242887.9,53.0,6.0,476407,471843,0,4564,yes,True,22,True,21,59,Confident
NT_037436.4_30166,0.0305745902114785,0.2505170977741193,-21.8,2,2,55173.9,53.0,6.0,108221,107992,6,223,no,True,22,True,23,68,Confident
NT_037436.4_30168,0.0370673863195946,0.1228579278482423,-18.2,2,5,41612.1,53.0,6.0,81615,71591,273,9751,yes,True,22,True,22,64,Confident
