provisional_id,normalized_entropy,normalized_entropy_s,Folding Energy,3' Overhang Bot,3' Overhang Top,miRDeep2_score,mirDeep_sensitivity,sensitivity_uncertainty,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2143,0.3146826038461267,,-26.6,2,0,0.1,73.0,4.0,88,88,0,0,no,False,22,False,23,59,Candidate
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2145,0.0734011952442532,0.0,-15.4,3,2,939.0,90.0,3.0,1837,1833,0,4,no,True,22,False,23,60,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2147,0.3146826038461267,,-26.6,2,0,0.1,73.0,4.0,88,88,0,0,no,False,22,False,23,59,Candidate
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2150,0.5542754812603495,0.8112781241705938,-14.3,3,2,20.8,90.0,3.0,44,36,0,8,no,False,23,True,23,59,Candidate
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2153,0.0599489684911203,0.8175195309135985,-14.3,2,2,1183.1,90.0,3.0,2316,2303,0,13,no,True,22,True,22,59,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2155,0.0734011952442532,0.0,-15.4,3,2,939.1,90.0,3.0,1837,1833,0,4,no,True,22,False,23,60,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2157,0.3146826038461267,,-26.6,2,0,0.1,73.0,4.0,88,88,0,0,no,False,22,False,23,59,Candidate
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2170,0.0476249418404923,0.0,-19.8,2,1,246.9,90.0,3.0,486,378,0,108,no,False,22,False,22,57,Candidate
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_235,0.2870860724715076,0.7219280945988233,-18.1,2,2,17.6,90.0,3.0,30,26,0,4,no,True,23,True,24,63,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_237,0.1579561694975747,0.0,-16.4,2,1,42.7,90.0,3.0,86,85,0,1,no,False,22,True,21,53,Candidate
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_307,0.3283923537180998,0.0,-18.8,2,4,58.8,90.0,3.0,118,115,0,3,no,False,22,True,24,62,Candidate
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_333,0.0,0.0,-19.2,2,4,75.1,90.0,3.0,143,140,0,3,no,True,22,True,25,58,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_335,0.0721891401710988,0.0,-16.7,2,4,178.6,90.0,3.0,346,344,0,2,no,True,22,True,25,58,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_337,0.0721891401710988,0.0,-16.7,2,4,178.4,90.0,3.0,346,344,0,2,no,True,22,True,25,58,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_339,0.0831880931721425,0.0,-16.7,2,4,101.6,90.0,3.0,195,193,0,2,no,True,22,True,25,58,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_341,0.0831880931721425,0.0,-16.7,2,4,101.6,90.0,3.0,195,193,0,2,no,True,22,True,25,58,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_343,0.2863969568274171,,-15.6,2,2,0.0,73.0,4.0,19,19,0,0,no,False,22,True,22,57,Candidate
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_345,0.0,,-20.0,2,2,1.1,87.0,4.0,8,8,0,0,no,True,22,True,22,58,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_348,0.0,0.0,-14.6,2,6,39.2,90.0,3.0,85,84,0,1,no,False,22,True,18,54,Candidate
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_349,0.0,,-20.0,2,2,1.1,87.0,4.0,8,8,0,0,no,True,22,True,22,58,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_351,0.0,,-18.6,2,2,3.1,89.0,4.0,12,12,0,0,no,True,22,True,22,58,Confident
NC_049710.1Spodoptera_frugiperda_isolate_Faw-zju_chromosome_1_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_751,0.0328018273180138,0.2430435968597802,-29.8,2,3,35159.5,90.0,3.0,68965,68865,0,100,no,False,22,True,23,62,Candidate
NC_049711.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_2_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_2393,0.2860023631653371,0.9999999997114608,-39.7,2,2,0.3,73.0,4.0,58,54,0,4,no,False,22,False,22,58,Candidate
NC_049711.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_2_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_3073,0.4714480941220595,0.0,-21.3,2,2,0.1,73.0,4.0,258,258,0,0,no,False,21,True,26,55,Candidate
NC_049711.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_2_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_3121,0.0196717241273593,0.252404385845643,-27.7,1,1,6977.3,90.0,3.0,13680,8084,0,5596,no,True,22,False,22,59,Confident
NC_049711.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_2_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_3132,0.0024006202350192,0.6363853814943737,-24.3,2,3,143562.6,90.0,3.0,281587,279139,0,2448,no,True,23,True,22,59,Confident
NC_049711.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_2_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_4206,0.0196717241273593,0.252404385845643,-27.7,1,1,6977.3,90.0,3.0,13680,8084,0,5596,no,True,22,False,22,59,Confident
NC_049712.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_3_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_4465,0.0,,-25.6,2,2,0.0,73.0,4.0,12,12,0,0,no,False,18,False,19,48,falsepositive
NC_049712.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_3_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_4811,0.7465241527554544,0.8960382322460184,-31.1,1,5,0.1,73.0,4.0,87,71,0,16,no,False,22,False,18,59,falsepositive
NC_049713.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_4_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_5595,0.3923778265500572,0.999999999726928,-42.6,0,7,0.8,73.0,4.0,28,26,0,2,no,False,24,False,18,55,falsepositive
NC_049713.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_4_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_5689,0.0237977129619796,0.2522394479379173,-27.3,1,3,1024.8,90.0,3.0,2004,1974,0,30,no,True,21,False,23,55,Confident
NC_049713.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_4_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_6126,0.3446501627666437,0.4644403444931013,-20.1,2,6,1691.2,90.0,3.0,3323,3320,0,3,no,False,24,False,21,61,falsepositive
NC_049713.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_4_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_6752,0.0237977129619796,0.2522394479379173,-27.3,1,3,1024.8,90.0,3.0,2004,1974,0,30,no,True,21,False,23,55,Confident
NC_049713.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_4_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_6898,0.0545444056468154,0.0,-19.2,5,2,4.1,90.0,3.0,211,210,0,1,no,True,22,True,19,51,Confident
NC_049713.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_4_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_6922,0.0077947665846078,0.1163783457768444,-25.2,2,2,31485.9,90.0,3.0,61753,61617,0,136,no,True,22,True,23,58,Confident
NC_049714.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_5_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_7254,0.0116200540811775,0.0,-22.7,2,2,3518.4,90.0,3.0,6903,6891,0,12,no,False,23,True,22,58,Candidate
NC_049714.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_5_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_7328,0.0128487379298971,,-24.9,2,2,0.0,73.0,4.0,6893,6893,0,0,no,False,23,True,22,58,Candidate
NC_049714.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_5_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_7408,0.4713978677429108,,-20.0,2,2,0.4,73.0,4.0,66,66,0,0,no,False,18,True,17,41,falsepositive
NC_049714.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_5_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_7886,0.0323220113753715,0.0,-27.8,2,3,165.9,90.0,3.0,320,299,0,21,no,True,22,True,22,57,Confident
NC_049714.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_5_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_7903,0.6029117544664395,0.5032583344871068,-20.5,2,1,34.9,90.0,3.0,65,56,8,1,no,True,21,False,22,61,Confident
NC_049715.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_6_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_8251,0.0,0.0,-23.9,2,2,834.2,90.0,3.0,1631,1486,0,145,no,True,22,True,22,57,Confident
NC_049715.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_6_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_8253,0.1001328557149754,0.4399098349928193,-24.2,2,1,334.0,90.0,3.0,657,615,0,42,no,False,22,False,23,56,Candidate
NC_049715.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_6_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_9301,0.3138226511705859,0.7494635830111376,-15.6,2,1,0.2,73.0,4.0,20264,20253,0,11,no,False,18,True,18,47,falsepositive
NC_049715.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_6_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_9363,0.3138226511705859,0.7494635830111376,-15.6,2,1,0.2,73.0,4.0,20264,20253,0,11,no,False,18,True,18,47,falsepositive
NC_049715.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_6_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_9658,0.2673381711532574,0.0,-30.3,2,2,125.5,90.0,3.0,248,247,0,1,no,False,21,True,21,61,Candidate
NC_049716.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_7_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_10637,0.0141049582133355,0.0,-17.0,10,9,0.0,73.0,4.0,66787,66786,0,1,no,False,22,True,20,49,falsepositive
NC_049716.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_7_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_10638,0.0136629631779092,0.0218496059070066,-26.5,2,1,51914.7,90.0,3.0,101829,66786,0,35043,no,False,22,True,23,56,Confident
NC_049716.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_7_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_10640,0.0830893152707916,0.3004574377704047,-29.2,3,0,4.0,90.0,3.0,16114,14961,0,1153,no,True,21,False,24,61,Confident
NC_049716.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_7_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_10681,0.0141049582133355,0.0,-17.0,10,9,0.0,73.0,4.0,66787,66786,0,1,no,False,22,True,20,49,falsepositive
NC_049716.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_7_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_10682,0.0136629631779092,0.0218496059070066,-26.5,2,1,51914.7,90.0,3.0,101829,66786,0,35043,no,False,22,True,23,56,Confident
NC_049716.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_7_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_10684,0.0830893152707916,0.3004574377704047,-29.2,3,0,4.0,90.0,3.0,16114,14961,0,1153,no,True,21,False,24,61,Confident
NC_049716.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_7_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_11205,0.3912435633407166,0.0,-25.3,2,2,12.1,90.0,3.0,24,11,0,13,no,False,23,True,22,56,Candidate
NC_049716.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_7_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_11243,0.3912435633407166,0.0,-25.3,2,2,12.1,90.0,3.0,24,11,0,13,no,False,23,True,22,56,Candidate
NC_049717.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_8_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_12098,0.0655435000630404,0.3756529457016147,-27.7,2,2,905292.5,90.0,3.0,1775686,1775465,2,219,no,True,23,True,22,60,Confident
NC_049717.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_8_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_12130,0.0655435000630404,0.3756529457016147,-27.7,2,2,905292.5,90.0,3.0,1775686,1775465,2,219,no,True,23,True,22,60,Confident
NC_049717.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_8_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_12182,0.3013786433045468,0.5496000909904092,-15.5,2,2,39.4,90.0,3.0,80,53,0,27,no,False,23,True,25,61,Candidate
NC_049717.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_8_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_12822,0.9984628554398436,0.0,-18.4,2,3,35.5,90.0,3.0,67,65,0,2,no,True,22,True,23,61,Confident
NC_049718.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_9_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_13613,0.0123623327652352,0.0186620187587981,-21.4,2,1,174507.6,90.0,3.0,342284,325967,0,16317,no,True,23,True,22,61,Confident
NC_049718.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_9_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_13830,0.0717044612737399,0.0,-22.8,1,2,603.7,90.0,3.0,1179,915,0,264,no,True,21,False,22,62,Confident
NC_049719.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_10_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_14825,0.0,0.0,-15.8,2,3,23.4,90.0,3.0,49,26,0,23,no,False,22,False,23,59,Candidate
NC_049719.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_10_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_14992,0.686595774899928,0.0,-44.2,2,2,0.3,73.0,4.0,326,325,1,0,no,False,20,False,20,79,falsepositive
NC_049719.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_10_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_15301,0.1146755050476077,,-22.1,2,2,0.0,73.0,4.0,65,65,0,0,no,False,23,False,23,60,Candidate
NC_049720.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_11_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_16848,0.4378819204954911,0.9609640471551422,-5.0,1,1,12.1,90.0,3.0,52,49,0,3,no,False,25,True,27,72,falsepositive
NC_049720.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_11_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_16854,0.4378819204954911,0.9609640471551422,-5.0,1,1,12.1,90.0,3.0,52,49,0,3,no,False,25,True,27,72,falsepositive
NC_049721.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_12_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_17639,0.0594346861208565,0.8588980337621952,-17.0,1,5,2029.2,90.0,3.0,3975,3960,2,13,no,True,22,True,23,60,Confident
NC_049721.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_12_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_17829,0.3292948756520468,0.0136171995244444,-30.1,1,2,104094.2,90.0,3.0,204178,180237,0,23941,no,False,24,False,21,57,Candidate
NC_049721.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_12_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_17854,0.4394969866329743,0.0,-19.7,1,5,8.1,90.0,3.0,22,20,1,1,no,False,19,True,23,80,falsepositive
NC_049721.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_12_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_18247,0.4394969866329743,,-52.9,6,2,0.3,73.0,4.0,11,11,0,0,no,False,20,False,25,86,falsepositive
NC_049721.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_12_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_18248,0.4394969866329743,,-47.2,3,2,0.1,73.0,4.0,11,11,0,0,no,False,20,False,19,77,falsepositive
NC_049722.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_13_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_18463,0.687967000622745,,-34.1,2,2,0.7,73.0,4.0,23,23,0,0,no,False,22,True,22,58,falsepositive
NC_049722.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_13_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_18624,0.2894326738933913,0.0156287678638868,-26.0,2,1,3790.0,90.0,3.0,7429,5645,0,1784,no,True,22,True,23,63,Confident
NC_049722.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_13_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_18628,0.0,,-22.6,2,1,3.6,89.0,4.0,43,43,0,0,no,True,22,False,23,60,Confident
NC_049722.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_13_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_19467,0.0,0.0,-14.0,3,2,4.3,90.0,3.0,14,8,0,6,no,False,21,False,22,59,Candidate
NC_049722.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_13_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_19509,0.0,0.0,-14.0,3,2,3.4,89.0,4.0,14,8,0,6,no,False,21,False,22,59,Candidate
NC_049723.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_14_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_19664,0.1460942498315972,0.0,-19.0,2,1,61.0,90.0,3.0,114,96,0,18,no,True,21,True,22,64,Confident
NC_049723.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_14_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_19937,0.9182958337659504,0.0,-28.2,2,2,13.3,90.0,3.0,28,27,0,1,no,False,23,True,23,52,Candidate
NC_049723.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_14_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_19939,0.1479057691445246,0.5162874273247788,-28.4,1,1,138.4,90.0,3.0,266,169,1,96,no,True,21,False,21,58,Confident
NC_049723.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_14_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_20033,0.6758146002788872,0.0,-22.4,2,2,9.0,90.0,3.0,24,23,0,1,no,False,22,True,19,59,falsepositive
NC_049723.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_14_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_20105,0.3440681388340351,0.0,-28.5,2,2,4608.5,90.0,3.0,9041,9025,0,16,no,False,22,False,22,55,Candidate
NC_049723.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_14_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_20285,0.2981323331209014,0.3876239628220926,-28.5,2,2,4608.5,90.0,3.0,9041,9025,0,16,no,False,22,False,22,55,Candidate
NC_049723.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_14_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_20395,0.0546641180008131,0.7219280945988233,-23.5,2,2,2290.2,90.0,3.0,4488,4483,0,5,no,True,22,False,22,58,Confident
NC_049723.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_14_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_20401,0.1460942498315972,0.0,-19.0,2,1,61.0,90.0,3.0,114,96,0,18,no,True,21,True,22,64,Confident
NC_049723.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_14_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_20409,0.0546641180008131,0.7219280945988233,-23.5,2,2,2290.2,90.0,3.0,4488,4483,0,5,no,True,22,False,22,58,Confident
NC_049723.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_14_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_20419,0.0546641180008131,0.7219280945988233,-23.5,2,2,2290.2,90.0,3.0,4488,4483,0,5,no,True,22,False,22,58,Confident
NC_049725.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_16_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_24126,0.1042089653316775,0.0884726048054013,-28.4,2,2,1127.3,90.0,3.0,2212,1093,0,1119,no,False,22,True,22,55,Candidate
NC_049725.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_16_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_24131,0.5905578657877872,0.9242983059931767,-20.8,1,1,78.1,90.0,3.0,156,134,0,22,no,False,22,False,22,50,Candidate
NC_049726.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_17_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_25109,0.0021384987724436,0.0495839438666221,-26.1,2,2,106368.0,90.0,3.0,208631,208247,0,384,no,True,22,True,22,57,Confident
NC_049726.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_17_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_25690,0.0021384987724436,0.0495839438666221,-26.1,2,2,106367.9,90.0,3.0,208631,208247,0,384,no,True,22,True,22,57,Confident
NC_049726.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_17_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_25892,0.0021795974248152,0.2422776237896813,-21.6,1,1,865585.9,90.0,3.0,1697806,1697586,0,220,no,True,22,True,22,60,Confident
NC_049727.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_18_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_26360,0.5305318245126445,0.980723940483106,-19.5,0,0,139.1,90.0,3.0,270,269,0,1,no,True,19,False,18,44,Confident
NC_049727.1_Spodoptera_frugiperda_isolate_Faw-zju_chromosome_18_ZJU_Sfru_1.0_whole_genome_shotgun_sequence_26565,0.0401995717814845,0.0,-23.8,2,1,7328.5,90.0,3.0,14370,14303,0,67,no,True,22,True,23,62,Confident
