provisional_id,normalized_entropy,normalized_entropy_s,Folding Energy,3' Overhang Bot,3' Overhang Top,miRDeep2_score,mirDeep_sensitivity,sensitivity_uncertainty,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15791,0.0188608170350809,0.5448941544741205,-21.7,2,2,140338.8,87.0,2.0,275272,273074,0,2198,no,False,22,True,22,60,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15892,0.0282126400806183,0.15144935260251,-22.9,2,2,44321.4,87.0,2.0,86929,70949,137,15843,no,True,23,True,22,65,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15964,0.0062233453226563,0.1940827474859486,-25.6,3,2,1076604.1,87.0,2.0,2111714,2108678,0,3036,no,False,23,False,22,60,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16007,0.0260953059731173,0.2267117929542862,-19.7,2,1,54396.2,87.0,2.0,106698,98635,0,8063,no,False,22,True,22,61,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16027,0.0308901900526222,0.1014803369989151,-23.2,2,2,219154.2,87.0,2.0,429863,416423,58,13382,no,False,22,False,22,66,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16118,0.0176818627271003,0.6821296117152335,-24.2,2,2,53666.7,87.0,2.0,105267,105205,0,62,no,False,23,False,24,61,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16122,0.0168997303488802,0.263330005571081,-26.0,2,1,89179.7,87.0,2.0,174924,174227,17,680,no,False,23,True,22,65,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16123,0.0051219850445293,0.0556747235210678,-25.3,2,3,1829409.3,87.0,2.0,3588310,3583443,3,4864,no,False,23,True,22,63,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16124,0.0051219850445293,0.0,-13.6,2,2,-6.0,3.0,1.0,3583443,3583443,0,0,no,False,23,True,27,79,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16147,0.0104817745734505,0.1857755923864396,-23.2,2,3,1891783.9,87.0,2.0,3710655,3708149,0,2506,no,False,23,False,22,62,Confident
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16184,0.0072065811350588,,-24.7,2,1,0.0,42.0,2.0,1428327,1428327,0,0,no,False,23,True,22,64,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17124,0.0085150314223289,0.4924121905837915,-23.7,1,2,676055.1,87.0,2.0,1326055,1325556,36,463,no,False,22,True,21,64,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17140,0.0110963998206096,0.187858879457856,-26.3,1,2,1651853.1,87.0,2.0,3240041,3238368,0,1673,no,False,23,True,21,62,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17141,0.0271660861033083,0.263015167218415,-27.4,2,2,26451.2,87.0,2.0,51885,39525,0,12360,no,False,22,True,22,58,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17178,0.041259773046801,0.3095434288617861,-22.5,3,2,2621.9,87.0,2.0,5145,5127,0,18,no,False,22,True,23,63,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17357,0.0085285701736158,,-22.1,2,2,-0.6,16.0,2.0,151499,151499,0,0,no,False,20,True,22,62,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18018,0.0494162553431191,0.0864623426107916,-27.7,2,1,563257.7,87.0,2.0,1104807,1102321,3,2483,no,False,22,True,22,61,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18084,0.0333445719103459,0.0,-27.8,3,2,6821.4,87.0,2.0,13382,13261,0,121,no,False,22,False,23,64,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18283,0.1314058814693368,0.7008311401619344,-19.1,2,2,47507.7,87.0,2.0,93188,93024,0,164,no,False,23,True,22,60,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18310,0.0296691758950402,0.0,-29.3,2,1,103500.0,87.0,2.0,203013,201974,0,1039,no,False,23,True,22,86,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18691,0.0304502831861973,0.0050420054109346,-23.5,1,2,17309.7,87.0,2.0,33954,26370,0,7584,no,False,24,False,21,61,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19174,0.1079592813187898,0.3426023038407938,-19.0,1,2,6186.5,87.0,2.0,12137,11168,392,577,no,False,21,True,23,63,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19209,0.0051169446754643,0.5607221769881008,-24.9,1,2,13386.8,87.0,2.0,26260,24016,0,2244,no,False,23,True,22,60,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19501,0.0,,-9.8,2,6,-7.1,4.0,1.0,27,27,0,0,no,False,19,True,15,56,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19606,0.0444152863728105,0.4344000751292639,-18.0,3,2,25828.7,87.0,2.0,50665,37118,0,13547,no,False,23,True,23,63,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19608,0.0224629825420611,0.0,-16.4,2,1,49678.5,87.0,2.0,97444,97424,0,20,no,False,23,False,20,61,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19674,0.2676607858459871,0.3537910421647414,-20.4,1,2,92926.3,87.0,2.0,182274,179923,0,2351,no,False,21,True,22,60,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19732,0.0405614665112127,0.0951963498843552,-24.5,2,2,8343.1,87.0,2.0,16362,11930,26,4406,no,True,22,True,22,62,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20083,0.045675504398653,,-9.4,4,2,-6.0,3.0,1.0,223947,223947,0,0,no,False,21,True,23,70,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20146,0.0227803708636281,,-13.1,2,2,-3.7,4.0,2.0,1319545,1319545,0,0,no,False,23,False,24,50,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20169,0.1157086855738404,0.9802189567837818,-23.3,2,2,6788.7,87.0,2.0,13318,13088,0,230,no,False,22,True,24,62,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20181,0.0893040593878044,0.2100984668771845,-21.2,2,2,9965.9,87.0,2.0,19550,18401,0,1149,no,False,22,True,23,59,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20271,0.0670648575672532,0.9709505941661296,-20.3,2,1,1098.4,87.0,2.0,2156,2131,0,25,no,False,22,True,21,57,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20457,0.0326760825042216,0.6117898539908176,-19.2,2,2,33143.0,87.0,2.0,65012,64855,73,84,no,False,22,False,24,64,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21284,0.0189034259673734,0.1378964988958242,-16.4,2,1,57227.7,87.0,2.0,112252,110103,0,2149,no,False,22,True,22,56,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21561,0.3568716282007049,,-19.7,2,2,-0.4,16.0,2.0,2234,2234,0,0,no,False,24,True,22,70,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_22349,0.0135909639056294,0.4091098840900263,-21.0,3,2,305986.7,87.0,2.0,600181,599689,0,492,no,False,23,True,23,61,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_22350,0.0135909639056294,0.0,-10.9,4,2,-16.5,0.04,0.0,599699,599689,10,0,no,False,23,True,21,67,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_22667,0.0304121703665532,0.243040767640092,-30.6,2,2,32571.4,87.0,2.0,63889,62454,23,1412,no,False,22,True,22,73,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_22668,0.0304121703665532,,-9.3,3,5,-6.4,3.0,1.0,62454,62454,0,0,no,False,22,True,24,49,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_22682,0.0049012849800869,0.3147499937230776,-22.1,3,3,25750.4,87.0,2.0,50510,49747,0,763,no,False,24,True,23,64,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23649,0.0208043708350619,0.0058143300284455,-26.5,2,0,463275.4,87.0,2.0,908697,849961,540,58196,no,False,25,True,23,68,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23771,0.4448881910496933,0.1617387910119858,-16.8,2,3,17859.6,87.0,2.0,35036,34131,0,905,no,False,22,True,23,61,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23781,0.0213641245266253,0.9612366044343368,-23.4,2,3,-0.5,16.0,2.0,22040,22014,0,26,no,False,22,True,23,61,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23822,0.0238768015402444,0.0,-20.1,3,2,12920.1,87.0,2.0,25345,25328,0,17,no,False,24,True,23,58,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23848,0.0089331396809563,0.1840909111241191,-25.5,2,2,680465.0,87.0,2.0,1334705,1333751,0,954,no,False,22,True,22,58,Confident
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_24813,0.0198811967398037,0.0,-23.1,2,2,44430.8,87.0,2.0,87151,87056,19,76,no,False,22,True,22,67,Confident
