provisional_id,five_prime_process_signal_selected_row_count_sum_over_mature_count_sum,num_locis,Folding Energy,3' Overhang Bot,3' Overhang Top,miRDeep2_score,mirDeep_sensitivity,sensitivity_uncertainty,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
NW_024010937.1_8859,0.9691935653453896,74,-25.5,1,3,4849.1,96,2,9511,9240,0,271,yes,False,21,True,23,57,Confident
NW_024011342.1_26904,0.9838377264345374,77,-17.6,2,0,4695.7,96,2,9217,9206,0,11,no,False,23,True,21,58,Candidate
NW_024010847.1_3919,0.9883310719131616,51,-28.2,2,1,3758.6,96,2,7370,7355,0,15,yes,False,22,True,22,63,Candidate
NW_024011345.1_29431,0.970321018,48,-30.5,3,2,3368.0,96,2,6604,6531,0,73,yes,False,22,False,21,60,Candidate
NW_024011345.1_29429,0.970321018,48,-30.6,3,2,3367.9,96,2,6604,6531,0,73,yes,False,22,False,21,59,Candidate
NW_024011345.1_29437,0.970321018,48,-30.3,3,2,3367.9,96,2,6604,6531,0,73,yes,False,22,False,21,62,Candidate
NW_024011345.1_29435,0.970321018,48,-30.6,3,2,3367.8,96,2,6604,6531,0,73,yes,False,22,False,21,59,Candidate
NW_024011261.1_15429,0.9964277740567092,76,-36.7,2,2,3357.1,96,2,6582,4474,0,2108,yes,False,22,False,22,59,Confident
NW_024010826.1_1832,0.9923715884048144,70,-25.2,2,2,3035.4,96,2,5952,5897,2,53,yes,False,22,True,22,60,Candidate
NW_024011344.1_28547,0.9777578475336324,66,-29.7,1,1,2840.8,96,2,5569,5468,0,101,yes,False,22,True,23,57,Candidate
NW_024010871.1_6365,0.9324220254139391,50,-29.2,2,2,2648.5,96,2,5193,5035,0,158,yes,False,21,False,21,56,Candidate
NW_024011272.1_19403,0.7752986251972053,56,-27.9,2,3,2263.4,96,2,4437,4376,0,61,yes,False,21,True,25,63,Candidate
NW_024010942.1_10924,0.9956490210297316,57,-24.5,2,2,2109.6,96,2,4137,4129,0,8,yes,False,22,True,23,59,Candidate
NW_024010782.1_1455,0.7996357012750456,42,-27.6,2,2,2040.6,96,2,4000,3842,1,157,yes,False,22,False,22,60,Candidate
NW_024011134.1_13539,0.9865498905223647,37,-22.3,3,2,1631.0,96,2,3197,3185,0,12,yes,False,21,False,20,56,Candidate
NW_024010937.1_9086,0.9865498905223647,37,-22.3,3,2,1631.0,96,2,3197,3185,0,12,yes,False,21,False,20,56,Candidate
NW_024011134.1_13531,0.9865498905223647,37,-22.3,3,2,1630.8,96,2,3197,3185,0,12,yes,False,21,False,20,56,Candidate
NW_024010937.1_9096,0.9865498905223647,37,-22.3,3,2,1630.8,96,2,3197,3185,0,12,yes,False,21,False,20,56,Candidate
NW_024011346.1_30760,0.7030323005932761,28,-11.3,3,3,1543.0,96,2,3035,3034,0,1,no,False,20,False,18,45,falsepositive
NW_024011347.1_32619,0.99490835,34,-22.8,2,1,1502.3,96,2,2946,2936,0,10,yes,False,22,True,23,59,Candidate
NW_024011024.1_11874,0.7618677042801556,43,-18.3,3,2,1313.0,96,2,2568,1963,0,605,yes,True,22,True,23,59,Confident
NW_024010830.1_2450,0.996191282,37,-22.5,2,3,1239.2,96,2,2430,2363,0,67,yes,False,23,True,22,60,Candidate
NW_024011188.1_14253,0.949216896,56,-20.8,0,1,1205.2,96,2,2363,2107,0,256,yes,False,22,False,22,60,Candidate
NW_024011321.1_25931,0.991693586,57,-22.0,1,4,1108.3,96,2,2174,2167,0,7,yes,False,23,False,20,60,Candidate
NW_024010871.1_7122,0.8040130657956136,50,-31.7,3,2,1092.1,96,2,2141,2114,0,27,yes,False,22,True,22,57,Candidate
NW_024011287.1_21728,0.941144708,53,-29.7,1,3,969.7,96,2,1901,1852,0,49,yes,False,23,False,21,55,Candidate
NW_024011287.1_21552,0.9678929765886288,34,-37.6,1,2,878.0,96,2,1720,1495,0,225,yes,False,22,False,21,58,Confident
NW_024011347.1_33356,0.8527815468113975,33,-32.7,3,3,752.9,96,2,1474,1364,0,110,yes,False,23,True,23,51,Candidate
NW_024011348.1_33788,0.9950911640953716,21,-18.5,2,2,730.5,96,2,1431,1425,0,6,yes,False,24,True,22,58,Candidate
NW_024011345.1_29946,0.963970588,38,-30.9,3,0,694.4,96,2,1360,1337,0,23,yes,False,23,False,20,53,Candidate
NW_024010942.1_9988,0.9957142857142856,34,-17.8,2,6,675.9,96,2,1324,700,0,624,yes,False,22,False,18,52,Candidate
NW_024010942.1_10613,0.9957142857142856,34,-17.8,2,6,675.9,96,2,1324,700,0,624,yes,False,22,False,18,52,Candidate
NW_024010847.1_3990,0.9857029388403494,35,-27.9,2,3,643.7,96,2,1261,1259,0,2,yes,False,23,True,21,55,Candidate
NW_024010898.1_7303,0.991869919,23,-25.3,3,2,628.2,96,2,1230,1223,0,7,yes,False,22,True,22,58,Candidate
NW_024011343.1_27905,0.8890701468189234,40,-23.4,2,2,603.9,96,2,1183,552,0,631,yes,False,21,True,21,53,Candidate
NW_024011343.1_27907,0.8807631160572337,44,-23.4,2,2,593.8,96,2,1163,548,0,615,yes,False,21,True,21,53,Candidate
NW_024011345.1_29944,0.9637931034482758,35,-30.9,3,0,592.5,96,2,1160,1137,0,23,yes,False,23,False,20,53,Candidate
NW_024011345.1_29952,0.9637931034482758,35,-30.9,3,0,592.5,96,2,1160,1137,0,23,yes,False,23,False,20,53,Candidate
NW_024011345.1_29950,0.9637931034482758,35,-30.9,3,0,592.5,96,2,1160,1137,0,23,yes,False,23,False,20,53,Candidate
NW_024011264.1_16583,0.9524262607040912,23,-23.8,2,2,536.2,96,2,1051,1050,0,1,yes,False,22,False,22,58,Candidate
NW_024010937.1_8874,0.9976771196283392,26,-35.3,1,2,471.7,96,2,923,861,0,62,yes,False,23,True,22,58,Candidate
NW_024011344.1_28625,0.7297619047619047,15,-19.3,2,1,428.0,96,2,840,839,0,1,yes,False,23,True,24,62,Candidate
NW_024011345.1_30062,0.92724679,30,-25.8,2,3,358.1,96,2,701,654,0,47,yes,False,23,True,24,64,Candidate
NW_024011188.1_14184,0.8623417721518988,16,-22.6,2,4,322.6,96,2,632,545,0,87,yes,False,22,True,25,59,Candidate
NW_024010847.1_3927,0.7507936507936508,41,-22.3,3,1,321.9,96,2,630,589,0,41,yes,False,25,True,23,60,Candidate
NW_024010847.1_3925,0.9308600337268128,20,-21.4,2,0,302.7,96,2,592,555,0,37,yes,False,23,True,23,60,Candidate
NW_024010847.1_3921,0.8031189083820662,32,-21.3,3,1,262.2,96,2,512,507,0,5,yes,False,22,True,21,60,Candidate
NW_024011345.1_29948,0.9368191721132898,19,-30.9,3,0,235.1,96,2,459,436,0,23,yes,False,23,False,20,53,Candidate
NW_024011296.1_23426,0.8284883720930233,20,-24.5,2,2,211.3,96,2,412,343,0,69,yes,False,22,True,22,56,Candidate
NW_024011343.1_27218,0.6444444444444445,25,-20.1,2,3,210.0,96,2,427,405,0,22,no,False,22,True,21,56,falsepositive
NW_024011347.1_32617,0.6425,27,-20.6,2,2,203.2,96,2,397,351,0,46,yes,False,22,True,22,60,falsepositive
NW_024010871.1_6461,0.6916890080428955,40,-34.6,2,2,191.2,96,2,373,302,0,71,yes,False,22,False,22,58,Candidate
NW_024011345.1_29439,0.8536585365853658,16,-30.4,2,4,186.6,96,2,364,363,0,1,yes,False,21,False,20,57,falsepositive
NW_024011348.1_33669,0.5795148247978437,29,-27.7,2,3,185.0,96,2,362,314,0,48,yes,False,21,True,22,59,falsepositive
NW_024010847.1_3841,0.5675675675675675,29,-19.9,3,0,152.0,96,2,296,293,0,3,yes,False,22,False,19,53,falsepositive
NW_024010830.1_2357,0.5425531914893617,25,-8.9,3,4,120.1,96,2,254,252,0,2,no,False,22,False,19,42,falsepositive
NW_024011344.1_29291,0.975609756,24,-20.8,5,2,117.1,96,2,238,120,0,118,yes,False,19,True,22,52,Candidate
NW_024011314.1_24793,0.827906977,19,-28.3,3,0,110.1,96,2,215,192,0,23,yes,False,23,False,20,53,Candidate
NW_024011264.1_16632,0.827906977,19,-28.3,3,0,110.1,96,2,215,192,0,23,yes,False,23,False,20,53,Candidate
NW_024011345.1_30055,0.9553072625698324,17,-21.9,0,1,89.4,96,2,174,173,0,1,yes,False,22,False,21,58,Candidate
NW_024010942.1_10910,0.644927536,10,-24.0,2,2,67.7,96,2,138,89,0,49,no,False,22,True,22,57,Candidate
NW_024011268.1_16903,0.816,11,-28.4,2,2,64.6,96,2,125,103,0,22,yes,False,22,True,22,58,Candidate
NW_024010871.1_6531,0.8181818181818182,19,-32.1,2,1,62.3,96,2,121,112,0,9,yes,False,21,False,20,56,Candidate
NW_024011346.1_31510,0.959349593,11,-24.0,1,2,59.8,96,2,123,122,0,1,no,False,22,False,23,59,Candidate
NW_024011300.1_24150,0.8518518518518519,11,-36.8,2,2,56.7,96,2,109,108,0,1,yes,False,22,False,22,56,Candidate
NW_024011346.1_32176,0.3619047619047619,19,-21.0,2,2,54.6,96,2,105,65,0,40,yes,False,22,False,23,63,falsepositive
NW_024011321.1_25500,0.3431372549019608,10,-18.9,2,2,52.4,96,2,102,36,0,66,yes,False,21,False,21,56,Candidate
NW_024011343.1_28158,0.9466666666666668,8,-34.5,2,2,39.0,96,2,75,72,0,3,yes,False,22,False,22,57,Candidate
NW_024011024.1_12274,0.9594594594594594,6,-28.7,2,2,38.9,96,2,74,71,0,3,yes,False,22,True,22,56,Candidate
NW_024011264.1_16397,0.9705882352941176,6,-30.6,2,1,37.3,96,2,71,68,0,3,yes,False,21,True,22,60,Candidate
NW_024010847.1_3984,1.0,5,-21.6,2,2,33.2,96,2,64,32,0,32,yes,False,22,False,22,58,Candidate
NW_024011261.1_15395,1.0,7,-25.2,2,2,26.5,96,2,50,46,0,4,yes,False,22,False,22,55,Candidate
NW_024011269.1_19012,0.9148936170212766,5,-35.0,2,3,25.2,96,2,47,43,0,4,yes,False,21,False,22,57,Candidate
NW_024010847.1_3530,0.6274509803921569,14,-31.8,1,2,25.2,96,2,47,35,0,12,yes,False,21,False,22,61,falsepositive
NW_024010847.1_3995,0.8936170212765957,9,-18.2,2,1,24.6,96,2,47,43,0,4,yes,False,22,True,21,58,falsepositive
NW_024011345.1_29886,0.8863636363636364,8,-38.5,2,2,23.6,96,2,44,43,0,1,yes,False,22,True,22,50,Candidate
NW_024011134.1_13541,1.0,6,-20.7,2,1,22.1,96,2,42,41,0,1,yes,False,21,True,24,58,Candidate
NW_024010871.1_6297,0.5,5,-24.0,2,2,21.9,96,2,42,33,0,9,yes,False,23,True,23,61,Candidate
NW_024011272.1_19930,0.75,6,-17.1,3,5,20.8,96,2,40,30,0,10,yes,False,22,False,24,61,falsepositive
NW_024011134.1_12674,1.0,5,-36.3,2,2,19.5,96,2,36,33,0,3,yes,False,22,True,22,79,falsepositive
NW_024010847.1_3684,1.0,6,-20.9,2,2,18.9,96,2,36,34,0,2,yes,False,21,False,21,57,Candidate
NW_024011268.1_16853,0.6486486486486487,5,-20.0,3,2,18.5,96,2,37,24,0,13,yes,False,22,True,21,57,Candidate
NW_024010937.1_9084,0.9761904761904762,7,-21.5,2,1,18.3,96,2,42,41,0,1,no,False,21,True,24,58,Candidate
NW_024011261.1_14965,0.9393939393939394,3,-28.5,2,3,17.6,96,2,33,31,0,2,yes,False,20,True,21,84,falsepositive
NW_024011295.1_22936,0.7241379310344828,10,-15.9,2,1,14.2,96,2,27,21,1,5,yes,False,21,True,19,61,falsepositive
NW_024011269.1_18816,0.64,6,-34.7,2,2,13.8,96,2,25,24,0,1,yes,False,21,True,21,58,Candidate
NW_024010847.1_3681,0.9583333333333334,3,-24.8,2,0,13.4,96,2,24,23,0,1,yes,False,22,False,20,61,Candidate
NW_024011264.1_16628,0.7333333333333333,6,-15.5,2,1,12.2,96,2,30,25,0,5,no,False,22,False,21,64,Candidate
NW_024011024.1_12270,0.8636363636363636,6,-27.3,3,3,12.1,96,2,22,19,0,3,yes,False,22,False,24,61,Candidate
NW_024011345.1_29434,0.9285714285714286,10,-48.4,3,1,11.4,96,2,19,14,0,5,yes,False,21,False,23,55,Candidate
NW_024011300.1_24685,1.0,4,-21.4,2,2,10.1,96,2,20,14,0,6,yes,False,23,False,21,58,Candidate
NW_024011342.1_26800,0.5333333333333333,8,-20.8,2,2,8.5,95,2,14,11,0,3,yes,False,22,True,24,62,falsepositive
NW_024011269.1_18914,0.5333333333333333,8,-20.8,2,2,8.5,95,2,14,11,0,3,yes,False,22,True,24,62,falsepositive
NW_024011347.1_33391,1.0,4,-25.0,2,2,7.6,95,2,13,10,0,3,yes,False,23,True,22,58,Candidate
NW_024011268.1_17032,0.4545454545454545,4,-22.2,2,3,7.3,95,2,14,11,0,3,yes,False,23,False,22,64,falsepositive
NW_024011287.1_21921,0.6060606060606061,8,-10.3,1,3,6.1,95,2,52,33,0,19,no,False,24,True,20,61,Candidate
NW_024011300.1_24691,1.0,3,-18.3,3,2,5.5,95,2,10,7,0,3,yes,False,23,False,22,57,falsepositive
NW_024011344.1_28627,0.4545454545454545,7,-19.0,2,1,5.4,95,2,11,10,0,1,yes,False,23,True,22,61,falsepositive
NW_024010937.1_9097,0.3636363636363636,5,-18.7,2,7,4.7,95,2,11,10,0,1,yes,False,22,True,27,52,falsepositive
NW_024011344.1_29287,0.422680412,51,-26.3,2,2,4.5,95,2,266,177,89,0,yes,True,20,False,20,69,Confident
NW_024010847.1_4260,0.625,3,-18.9,2,4,4.2,95,2,8,5,0,3,yes,False,22,False,24,64,falsepositive
NW_024011134.1_13530,0.3636363636363636,5,-18.7,2,7,4.1,95,2,11,10,0,1,yes,False,22,True,27,52,falsepositive
NW_024011269.1_18978,0.625,5,-31.9,5,4,2.6,93,2,15,14,0,1,yes,False,22,True,21,57,falsepositive
NW_024011269.1_18141,0.625,5,-32.8,5,4,2.5,93,2,15,14,0,1,yes,False,22,True,21,57,falsepositive
NW_024010942.1_10486,0.9963533225283632,41,-25.6,2,2,2.2,93,2,2465,2465,0,0,yes,False,22,True,22,53,Candidate
NW_024011343.1_27952,0.961038961,4,-32.6,2,2,2.1,93,2,77,77,0,0,yes,False,22,False,22,58,Candidate
NW_024011343.1_27349,0.9487179487179488,5,-34.0,2,2,2.1,93,2,77,77,0,0,yes,False,22,False,22,58,Candidate
NW_024010942.1_10895,0.6296296296296297,7,-22.2,2,3,2.0,93,2,27,27,0,0,yes,False,21,True,20,55,falsepositive
NW_024011261.1_15276,0.985645933,8,-23.8,3,2,2.0,93,2,209,209,0,0,yes,False,23,False,22,59,Candidate
NW_024011295.1_22834,0.96875,10,-30.5,2,2,2.0,93,2,62,62,0,0,yes,False,23,True,23,68,Candidate
NW_024011295.1_22407,0.8943089430894309,22,-22.1,4,2,2.0,93,2,123,113,0,10,yes,False,23,True,22,57,falsepositive
NW_024010847.1_3574,1.0,2,-20.0,2,2,1.9,92,2,20,20,0,0,yes,False,22,True,22,74,falsepositive
NW_024011134.1_13150,0.9333333333333332,7,-39.0,2,2,1.9,92,2,20,15,5,0,yes,False,22,False,22,73,falsepositive
NW_024011343.1_27938,0.9905660377358492,12,-25.8,2,2,1.8,92,2,318,318,0,0,yes,False,22,True,22,61,Candidate
NW_024011343.1_27932,0.9905660377358492,12,-25.8,2,2,1.8,92,2,318,318,0,0,yes,False,22,True,22,61,Candidate
NW_024011348.1_33668,0.9947183098591548,85,-22.6,1,1,1.8,92,2,13593,13022,2,569,yes,False,20,True,22,66,Candidate
NW_024011343.1_27942,0.9905660377358492,12,-25.8,2,2,1.8,92,2,318,318,0,0,yes,False,22,True,22,61,falsepositive
NW_024011134.1_12921,0.8092105263157895,45,-27.9,2,2,1.8,92,2,590,590,0,0,yes,False,22,False,22,52,Candidate
NW_024010826.1_1854,0.282258065,34,-36.7,2,2,1.7,92,2,118,118,0,0,yes,False,22,True,22,50,falsepositive
NW_024011346.1_32158,0.9925373134328358,20,-21.9,3,2,1.7,92,2,804,804,0,0,yes,False,23,False,22,61,Candidate
NW_024011347.1_32706,0.8316831683168316,15,-24.3,2,5,1.7,92,2,150,95,0,55,yes,False,23,False,21,61,Candidate
NW_024011272.1_20244,0.9865771812080536,9,-15.3,2,2,1.6,92,2,149,149,0,0,yes,False,22,False,22,53,Candidate
NW_024011268.1_17029,0.9666666666666668,5,-27.1,2,1,1.6,92,2,30,30,0,0,yes,False,21,True,21,58,Candidate
NW_024011272.1_19928,1.0,7,-16.6,2,2,1.6,92,2,40,40,0,0,yes,False,22,True,22,59,Candidate
NW_024010826.1_1671,0.643312102,8,-30.0,2,2,1.6,92,2,157,157,0,0,yes,False,22,True,22,83,falsepositive
NW_024011285.1_21231,0.9,4,-18.5,2,2,1.5,92,2,20,20,0,0,yes,False,22,False,22,59,Candidate
NW_024011343.1_27832,0.7333333333333333,6,-25.2,2,6,1.5,92,2,15,15,0,0,yes,False,22,False,26,59,falsepositive
NW_024011272.1_19374,0.9692780337941628,15,-26.0,2,2,1.5,92,2,651,651,0,0,yes,False,22,True,22,57,Candidate
NW_024011287.1_21923,0.6060606060606061,7,-10.3,1,3,1.5,92,2,51,33,0,18,no,False,24,True,20,61,falsepositive
NW_024010826.1_1562,0.9842931937172776,23,-20.2,2,2,1.5,92,2,572,572,0,0,yes,False,24,False,22,61,Candidate
NW_024011285.1_21008,1.0,5,-21.0,2,2,1.5,92,2,29,29,0,0,yes,False,22,True,22,56,Candidate
NW_024011347.1_33134,0.9130434782608696,4,-22.9,2,2,1.4,92,2,23,23,0,0,yes,False,21,True,23,59,Candidate
NW_024011346.1_31812,0.8181818181818182,5,-24.9,4,2,1.4,92,2,22,22,0,0,yes,False,24,False,22,59,falsepositive
NW_024010871.1_6554,0.8064516129032258,24,-27.9,5,1,1.4,92,2,267,260,0,7,yes,False,18,False,21,84,falsepositive
NW_024011300.1_24688,1.0,2,-21.6,2,2,1.4,92,2,29,29,0,0,yes,False,22,True,24,59,Candidate
NW_024011347.1_33495,0.25,25,-37.4,5,2,1.3,92,2,31,12,19,0,yes,False,19,False,22,86,falsepositive
NW_024011272.1_19359,0.9969985661166064,75,-25.0,2,2,1.3,92,2,82286,82286,0,0,yes,False,22,True,23,59,Candidate
NW_024011344.1_28389,0.9777777777777776,11,-20.3,0,1,1.2,92,2,224,221,0,3,yes,False,20,False,21,56,Candidate
NW_024011296.1_23107,0.5100603621730382,22,-21.9,2,2,1.2,92,2,994,994,0,0,yes,False,23,True,25,63,falsepositive
NW_024010847.1_3575,0.9210526315789472,8,-27.0,2,2,1.1,92,2,76,76,0,0,yes,False,21,False,22,54,Candidate
NW_024010847.1_3571,1.0,5,-20.9,2,3,1.1,92,2,36,36,0,0,yes,False,22,True,23,60,Candidate
NW_024011343.1_28164,0.7272727272727273,6,-24.0,2,0,1.1,92,2,11,10,1,0,yes,False,23,False,18,68,falsepositive
NW_024010871.1_6952,0.9659331462610152,127,-32.2,5,7,1.0,92,2,39612,39488,1,123,yes,False,22,False,24,64,Candidate
NW_024011348.1_34134,0.6524590163934426,52,-9.2,12,9,1.0,92,2,557,552,0,5,yes,False,21,True,18,39,falsepositive
NW_024010937.1_8861,0.992246648,81,-18.0,4,4,1.0,92,2,10960,10956,0,4,yes,False,22,True,23,58,Candidate
NW_024010871.1_6283,0.6666666666666666,7,-29.3,2,2,0.9,80,3,11,11,0,0,yes,False,24,False,24,58,falsepositive
NW_024011348.1_33917,0.9285714285714286,2,-18.5,2,1,0.9,80,3,28,28,0,0,yes,False,19,False,23,50,falsepositive
NW_024011300.1_24684,1.0,5,-21.2,2,3,0.9,80,3,30,30,0,0,yes,False,22,True,24,60,Candidate
NW_024010888.1_7201,0.8897338403041825,16,-30.6,2,2,0.7,80,3,789,789,0,0,yes,False,18,False,19,77,falsepositive
NW_024010847.1_4011,0.8897338403041825,16,-30.6,2,2,0.7,80,3,789,789,0,0,yes,False,18,False,19,77,falsepositive
NW_024011300.1_24690,1.0,2,-21.3,2,4,0.7,80,3,18,18,0,0,yes,False,22,True,24,60,Candidate
NW_024010987.1_11247,0.8897338403041825,16,-30.6,2,2,0.7,80,3,789,789,0,0,yes,False,18,False,19,77,falsepositive
NW_024011264.1_16589,1.0,2,-19.7,2,2,0.7,80,3,14,14,0,0,yes,False,22,True,22,58,Candidate
NW_024011287.1_21506,1.0,2,-27.0,4,2,0.6,80,3,10,10,0,0,yes,False,22,False,22,63,falsepositive
NW_024011134.1_13521,1.0,4,-21.0,2,2,0.6,80,3,10,10,0,0,yes,False,22,True,22,62,falsepositive
NW_024011264.1_16587,1.0,3,-19.4,2,2,0.6,80,3,33,33,0,0,yes,False,22,True,22,57,Candidate
NW_024011264.1_16601,0.9702970297029704,10,-16.0,2,2,0.6,80,3,101,101,0,0,yes,False,21,False,21,56,Candidate
NW_024011134.1_13527,1.0,4,-22.0,2,2,0.6,80,3,10,10,0,0,yes,False,22,True,22,62,Candidate
NW_024011287.1_21806,1.0,3,-22.5,3,2,0.4,80,3,9,9,0,0,yes,False,23,True,24,60,Candidate
NW_024010858.1_4903,0.9072164948453608,17,-24.8,2,4,0.3,80,3,97,97,0,0,yes,False,22,False,22,63,falsepositive
NW_024011134.1_13538,1.0,2,-17.6,3,2,0.3,80,3,9,9,0,0,yes,False,23,False,22,61,falsepositive
NW_024011134.1_13251,0.8852459016393442,48,-19.0,3,6,0.0,80,3,790,789,1,0,yes,False,18,False,15,60,falsepositive
NW_024011188.1_14635,0.625,2,-22.8,2,2,0.0,80,3,8,8,0,0,yes,False,19,True,20,48,falsepositive
